2020-12-13 18:05:35;6410405097224;Hedelmät ja vihannekset;Pirkka Luomu paprika 300g 1 lk;10,97/kg
2020-12-13 18:05:35;6410405097361;Hedelmät ja vihannekset;Pirkka Luomu kukkakaali 500g 1lk;5,98/kg
2020-12-13 18:05:35;6410405096845;Hedelmät ja vihannekset;Pirkka Luomu lanttusose 500g;5,98/kg
2020-12-13 18:05:35;6410402010370;Hedelmät ja vihannekset;Pirkka suomalainen persilja 50g;41,80/kg
2020-12-13 18:05:35;6408400000141;Hedelmät ja vihannekset;Hapankaali valkosipuli 400g Rasilainen;5,98/kg
2020-12-13 18:05:35;6405031040829;Hedelmät ja vihannekset;Piltti lehtipinaatti 80g Suomi 1lk;49,88/kg
2020-12-13 18:05:35;5708147002592;Hedelmät ja vihannekset;Taateli 400g Iran 1lk;8,23/kg
2020-12-13 18:05:35;6410405194206;Hedelmät ja vihannekset;Pirkka Parhaat siemenetön makea vihreä rypäle 400g;9,98/kg
2020-12-13 18:05:35;2000520200001;Hedelmät ja vihannekset;Passion;10,95/kg
2020-12-13 18:05:35;2000517400001;Hedelmät ja vihannekset;Omena Pink Lady;3,69/kg
2020-12-13 18:05:35;2000818500004;Hedelmät ja vihannekset;Pirkka Luomu appelsiini;2,29/kg
2020-12-13 18:05:35;6415350000169;Hedelmät ja vihannekset;Keräsalaatti pussi Suomi 1 lk;15,90/kg
2020-12-13 18:05:35;6410405038579;Hedelmät ja vihannekset;Pirkka Luomu hapankaali 300 g;9,97/kg
2020-12-13 18:05:35;6430025256924;Hedelmät ja vihannekset;Myrttisen valkosip suolakurkku 1kg/550g;9,98/kg
2020-12-13 18:05:35;6410405222053;Hedelmät ja vihannekset;Pirkka Luomu kiivi 465g Uusi-Seelanti 1lk;7,08/kg
2020-12-13 18:05:35;6408400101008;Hedelmät ja vihannekset;Hapiskimchi 300g Rasilainen;7,48/kg
2020-12-13 18:05:35;8414243069045;Hedelmät ja vihannekset;Lehtiselleri 300g luomu Espanja;8,30/kg
2020-12-13 18:05:35;2000530300005;Hedelmät ja vihannekset;Viikuna tuore;22,90/kg
2020-12-13 18:05:35;6410405170644;Hedelmät ja vihannekset;Pirkka juuressose 500g;5,58/kg
2020-12-13 18:05:35;2000503200004;Hedelmät ja vihannekset;Avokado;1,99/kg
2020-12-13 18:05:35;2000578300005;Hedelmät ja vihannekset;Hunajapomelo;2,99/kg
2020-12-13 18:05:35;6430047721349;Hedelmät ja vihannekset;Lehtikaali vihreä 100g Suomi;29,90/kg
2020-12-13 18:05:35;6430025256900;Hedelmät ja vihannekset;Myrttisen suolakurkut 2kpl/180g Suomi;13,83/kg
2020-12-13 18:05:35;6405940115328;Hedelmät ja vihannekset;Foglia Rucola 100g;19,90/kg
2020-12-13 18:05:35;8712924185429;Hedelmät ja vihannekset;Sipuli makea 800g 2 lk;3,49/kg
2020-12-13 18:05:35;5708147005982;Hedelmät ja vihannekset;Lakritsitaateli 150g Iran;17,27/kg
2020-12-13 18:05:35;2000502500006;Hedelmät ja vihannekset;Meloni Cantaloupe;2,89/kg
2020-12-13 18:05:35;7330606012163;Hedelmät ja vihannekset;Pinaatti 250g;13,16/kg
2020-12-13 18:05:35;6410405202666;Hedelmät ja vihannekset;Pirkka ranskalainen salaattisekoitus 65g;33,69/kg
2020-12-13 18:05:35;6410405198495;Hedelmät ja vihannekset;Pirkka karhunvatukka 125g;27,92/kg
2020-12-13 18:05:35;6410405076069;Hedelmät ja vihannekset;Pirkka punajuuri-perunasose 500 g;4,98/kg
2020-12-13 18:05:35;2000517500008;Hedelmät ja vihannekset;Pirkka päärynä Conference luomu;3,99/kg
2020-12-13 18:05:35;5400279000407;Hedelmät ja vihannekset;Parsa vihreä 450g 16-20mm ulkom.;15,53/kg
2020-12-13 18:05:35;6410405191311;Hedelmät ja vihannekset;Pirkka Luomu pensasmustikka 125g;26,32/kg
2020-12-13 18:05:35;6410405061041;Hedelmät ja vihannekset;Pirkka uunijuurekset 500 g;5,38/kg
2020-12-13 18:05:35;6410405149053;Hedelmät ja vihannekset;Pirkka Luomu suomalainen tomaatti 400g;11,98/kg
2020-12-13 18:05:35;7330606009972;Hedelmät ja vihannekset;Vuonankaali 70g;28,43/kg
2020-12-13 18:05:35;6405940115335;Hedelmät ja vihannekset;Foglia babypinaatti 100g;19,90/kg
2020-12-13 18:05:35;2000524700002;Hedelmät ja vihannekset;Päärynä Migo kg;2,99/kg
2020-12-13 18:05:35;6410405197061;Hedelmät ja vihannekset;Pirkka Luomu hollantilainen viljelty siitakesieni 100 g;29,90/kg
2020-12-13 18:05:35;2000513900000;Hedelmät ja vihannekset;Päärynä Sweet Sensation;3,49/kg
2020-12-13 18:05:35;2000509500009;Hedelmät ja vihannekset;Sitruuna luomu;4,90/kg
2020-12-13 18:05:35;6430028234554;Hedelmät ja vihannekset;Mummon Pariisinperunat 500g hetivalmiit;5,98/kg
2020-12-13 18:05:35;6430042650798;Hedelmät ja vihannekset;Lehtikaali 150 luomu Suomi 1lk;19,27/kg
2020-12-13 18:05:35;6408641198867;Hedelmät ja vihannekset;Pirkka juureskuutio 300 g;6,63/kg
2020-12-13 18:05:35;6416054154004;Hedelmät ja vihannekset;Kaali-porkkana-purjo mix 200g Suomi;9,45/kg
2020-12-13 18:05:35;6430025256955;Hedelmät ja vihannekset;Myrttisen maustekurkut 2kpl/180g Suomi;12,78/kg
2020-12-13 18:05:35;2000512200002;Hedelmät ja vihannekset;Mango;3,99/kg
2020-12-13 18:05:35;6408400101015;Hedelmät ja vihannekset;Rasilaisen kurkuma-inkiväärihapankaali 300g;9,97/kg
2020-12-13 18:05:35;8715477707049;Hedelmät ja vihannekset;Retiisi 125g MA/NL 1lk;7,92/kg
2020-12-13 18:05:35;8413567151054;Hedelmät ja vihannekset;Kypsä punajuuri 500g luomu Espanja;3,98/kg
2020-12-13 18:05:35;6410405103116;Hedelmät ja vihannekset;Pirkka luomu salaattisekoitus 65g;30,62/kg
2020-12-13 18:05:35;6410405221599;Hedelmät ja vihannekset;Pirkka Parhaat luomuherkkusieni D2-vitaminoitu 250g Hollanti;11,96/kg
2020-12-13 18:05:35;2000612500002;Hedelmät ja vihannekset;Pirkka suomalainen jäävuorisalaatti 1 lk;2,89/kg
2020-12-13 18:05:35;5708147006033;Hedelmät ja vihannekset;Piparkakkutaateli 150g Iran;19,27/kg
2020-12-13 18:05:35;6410405254160;Hedelmät ja vihannekset;Pirkka Parhaat vihreä pikkuparsa 100g Peru;39,90/kg
2020-12-13 18:05:35;2000623300004;Hedelmät ja vihannekset;Piparjuuri Suomi;19,90/kg
2020-12-13 18:05:35;2000497600002;Hedelmät ja vihannekset;Mango syöntikypsä;1,99/kg
2020-12-13 18:05:35;6410405109774;Hedelmät ja vihannekset;Pirkka luomu suomalainen pikkukurkku 150g 1lk;15,27/kg
2020-12-13 18:05:35;6410405044198;Hedelmät ja vihannekset;Pirkka kypsä maissi 400g Espanja;4,73/kg
2020-12-13 18:05:35;7330606009828;Hedelmät ja vihannekset;Partymix sal.sekoitus 150g;17,93/kg
2020-12-13 18:05:35;6415350008905;Hedelmät ja vihannekset;Punajuuri 2kg Suomi 1lk;1,00/kg
2020-12-13 18:05:35;2000505800004;Hedelmät ja vihannekset;Greippi vaalea;2,99/kg
2020-12-13 18:05:35;6410405122438;Hedelmät ja vihannekset;Pirkka viipaloidut herkkusienet Hollanti 200g;12,45/kg
2020-12-13 18:05:35;7316150271003;Hedelmät ja vihannekset;Fontana taateli tuore kivellinen 600g;8,32/kg
2020-12-13 18:05:35;6410405172266;Hedelmät ja vihannekset;Sydänsalaatti 200g/2kpl luomu Espanja 1 lk;8,75/kg
